species_guid,plant_parts,pest_stage,visibility_type,spreading_way
3d12c2e1-346a-4622-83eb-5338d7190d28,茎;枝;芽,种子,,
b4281d30-1470-4559-a148-37d29c644619,种子,,,
b4281d30-1470-4559-a148-37d29c644619,种苗;组培苗,,,
b4281d30-1470-4559-a148-37d29c644619,叶,,,
b4281d30-1470-4559-a148-37d29c644619,茎;枝;芽,,,
b4281d30-1470-4559-a148-37d29c644619,花,,,
b4281d30-1470-4559-a148-37d29c644619,果实（包括果柄）,,,
b4281d30-1470-4559-a148-37d29c644619,根,,,
408d003b-44b3-4572-b77f-67396cc19995,种子,,,
408d003b-44b3-4572-b77f-67396cc19995,种苗;组培苗,,,
408d003b-44b3-4572-b77f-67396cc19995,叶,,,
408d003b-44b3-4572-b77f-67396cc19995,茎;枝;芽,,,
408d003b-44b3-4572-b77f-67396cc19995,花,,,
408d003b-44b3-4572-b77f-67396cc19995,果实（包括果柄）,,,
408d003b-44b3-4572-b77f-67396cc19995,根,,,
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,种子,种子,,
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,叶,种子,,
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,茎;枝;芽,种子,,
55bc63a1-83d4-4c43-bcf7-dbf3580a810c,果实（包括果柄）,种子,,
e200b45f-a5cf-4fb0-b278-3f447cea4baf,叶,,,
17dacdf9-df00-42e5-b80e-66b25653f8f9,叶,,,
990b2f71-0bec-4db0-bc95-af356c291fee,种子,种子,,
16eb4a79-76b7-46b3-a7b9-603387f4a009,种子,孢子/菌丝,不可见,
16eb4a79-76b7-46b3-a7b9-603387f4a009,叶,孢子/菌丝,裸眼可见,
16eb4a79-76b7-46b3-a7b9-603387f4a009,茎;枝;芽,孢子/菌丝,裸眼可见,
16eb4a79-76b7-46b3-a7b9-603387f4a009,果实（包括果柄）,孢子/菌丝,裸眼可见,
084b6dd7-faff-4025-864b-d48911f79871,叶,,,
084b6dd7-faff-4025-864b-d48911f79871,全株,,,
084b6dd7-faff-4025-864b-d48911f79871,茎;枝;芽,,,
084b6dd7-faff-4025-864b-d48911f79871,根,,,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,种子,孢子/菌丝,不可见,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,种苗;组培苗,,,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,叶,孢子/菌丝,裸眼可见,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,生长介质,孢子,,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,木材,孢子/菌丝,不可见,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,茎;枝;芽,孢子/菌丝,裸眼可见,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,花,孢子/菌丝,不可见,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,果实（包括果柄）,孢子/菌丝,不可见,
9fe3c12f-d7b0-4f2d-81f9-68cd88eaaa24,根,孢子/菌丝,裸眼可见,
b503e98f-2542-4610-8344-84febaf8b264,全株,,,
b503e98f-2542-4610-8344-84febaf8b264,茎;枝;芽,,,
b503e98f-2542-4610-8344-84febaf8b264,根,,,
473cf297-8aad-4a7b-8c25-fece24576266,全株,,,
013ba058-12a3-46cd-9389-c2c0f46b7009,种子,孢子/菌核/菌丝,不可见,
013ba058-12a3-46cd-9389-c2c0f46b7009,种苗;组培苗,,,
013ba058-12a3-46cd-9389-c2c0f46b7009,叶,,裸眼可见,
013ba058-12a3-46cd-9389-c2c0f46b7009,芽,,,
013ba058-12a3-46cd-9389-c2c0f46b7009,树皮,,,
013ba058-12a3-46cd-9389-c2c0f46b7009,鳞球茎（包括鳞茎/块茎/块根）,菌丝,不可见,
013ba058-12a3-46cd-9389-c2c0f46b7009,茎;枝;芽,孢子/菌核/菌丝,不可见,
013ba058-12a3-46cd-9389-c2c0f46b7009,茎,,,
013ba058-12a3-46cd-9389-c2c0f46b7009,花,菌核/菌丝,不可见,
013ba058-12a3-46cd-9389-c2c0f46b7009,果实（包括果柄）,菌丝,不可见,
013ba058-12a3-46cd-9389-c2c0f46b7009,根,菌核/菌丝,不可见,
6d1198f9-911d-4200-b4d0-041ef42bd7f4,生长介质,幼虫/蛹,,
6d1198f9-911d-4200-b4d0-041ef42bd7f4,果实（包括果柄）,卵/幼虫,裸眼可见,
e3909832-c51f-4d33-a64e-1569ebe63757,全株,,,
a63f9d57-11d8-4e38-8a41-9b45716f334c,种子,种子,裸眼可见,
a63f9d57-11d8-4e38-8a41-9b45716f334c,叶,种子,裸眼可见,
a63f9d57-11d8-4e38-8a41-9b45716f334c,生长介质,种子,裸眼可见,
73ac5770-d279-4882-a4a9-647e31099d0a,叶,,,
73ac5770-d279-4882-a4a9-647e31099d0a,果实（包括果柄）,,,
b2b2452e-fafd-4115-8fa4-d906a59a5a99,全株,,,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,叶,,,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,茎,,,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,花,,,
bbf69530-d3d6-4265-91a8-574dae9ff2ed,果实（包括果柄）,,,
146deb90-ba1f-4f31-a9b9-ca9c472a59e1,全株,,,
d7af2a2f-4e95-44d6-a210-e53ebb2ad512,全株,,,
b874764d-9db2-412b-868a-d413e55458ba,全株,,,
62263caa-77f6-46b2-abfa-f1b306eca622,全株,,,
38891850-6641-4b9a-a1a8-c34f490329c6,种苗;组培苗,,裸眼可见,
38891850-6641-4b9a-a1a8-c34f490329c6,叶,子实体,裸眼可见,
38891850-6641-4b9a-a1a8-c34f490329c6,茎;枝;芽,,裸眼可见,
641c9f7d-8c6d-43fc-bb49-71cbfed96418,叶,孢子/菌丝,裸眼可见,
641c9f7d-8c6d-43fc-bb49-71cbfed96418,茎;枝;芽,,,
641c9f7d-8c6d-43fc-bb49-71cbfed96418,果实（包括果柄）,,,
23591944-70e7-4f46-94e4-ddc1480bd180,种子,孢子/菌丝,裸眼可见,
23591944-70e7-4f46-94e4-ddc1480bd180,花,,,
23591944-70e7-4f46-94e4-ddc1480bd180,果实（包括果柄）,孢子/菌丝,裸眼可见,
de6be257-f2ec-42e7-a633-c5edb9f18214,叶,,,
de6be257-f2ec-42e7-a633-c5edb9f18214,全株,,,
de6be257-f2ec-42e7-a633-c5edb9f18214,茎;枝;芽,,,
7b9f4502-2c73-4e5a-8c60-907ccdd1e599,果实（包括果柄）,,,
4ae06c07-68b3-425f-9b79-f97d09b6ebe4,全株,,,
18434926-c79f-4cf1-a4c5-521f2722f063,全株,,,
11ef52c3-41d1-4485-b573-0fa51a61fe1d,种苗;组培苗,幼虫,裸眼可见,
11ef52c3-41d1-4485-b573-0fa51a61fe1d,叶,幼虫,裸眼可见,
11ef52c3-41d1-4485-b573-0fa51a61fe1d,茎;枝;芽,幼虫,裸眼可见,
11ef52c3-41d1-4485-b573-0fa51a61fe1d,花,幼虫,裸眼可见,
11ef52c3-41d1-4485-b573-0fa51a61fe1d,果实（包括果柄）,幼虫,裸眼可见,
d4cc954e-b08d-4935-a542-12d5c0e00107,茎;枝;芽,,,
5bb153cb-f67c-4d1f-b944-407f904a66c3,叶,子实体,裸眼可见,
5bb153cb-f67c-4d1f-b944-407f904a66c3,茎;枝;芽,子实体,裸眼可见,
5bb153cb-f67c-4d1f-b944-407f904a66c3,果实（包括果柄）,子实体,裸眼可见,
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,种苗;组培苗,孢子/菌丝,裸眼可见,
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,叶,,,
bfeaaafc-26c3-4cbf-a697-5b438bc53bb0,茎;枝;芽,孢子/菌丝,裸眼可见,
1f6b1dc0-569a-439c-8e41-973975837712,种子,,不可见,
1f6b1dc0-569a-439c-8e41-973975837712,种苗;组培苗,,裸眼可见,
1f6b1dc0-569a-439c-8e41-973975837712,生长介质,,不可见,
1f6b1dc0-569a-439c-8e41-973975837712,鳞球茎（包括鳞茎/块茎/块根）,,裸眼可见,
1f6b1dc0-569a-439c-8e41-973975837712,茎;枝;芽,,裸眼可见,
1f6b1dc0-569a-439c-8e41-973975837712,根,,裸眼可见,
2349da1b-c419-49a4-ae9d-cb03075b173f,全株,,,
a931661d-fa21-4c7a-a0c2-51d13be921d1,种苗;组培苗,,不可见,
a931661d-fa21-4c7a-a0c2-51d13be921d1,叶,,,
a931661d-fa21-4c7a-a0c2-51d13be921d1,茎;枝;芽,,不可见,
32c01de1-72bf-4202-8231-8c82066ae9ae,全株,,,
32c01de1-72bf-4202-8231-8c82066ae9ae,木材,,,
2a9976e6-a0fe-45d1-ae02-3b441b66dd8e,全株,,,
f671ea16-3f1c-4402-9f7a-180196844fdd,枝,,,
f8af2240-6a92-47c6-a53a-bad926ac8a38,树皮,成虫,裸眼可见,
f8af2240-6a92-47c6-a53a-bad926ac8a38,木材,卵/幼虫/若虫/蛹/成虫,裸眼可见,
f8af2240-6a92-47c6-a53a-bad926ac8a38,茎;枝;芽,卵/幼虫/若虫/蛹/成虫,裸眼可见,
3748fb01-ebe2-45c8-bce0-c4498bc20083,全株,,,
3fee12ae-487c-4fa1-b0df-691f49e7dbc2,全株,,,
d54b12cf-a64d-4586-bf3b-e06e12a7fc70,全株,,,
66a979a9-8477-49d9-a420-24141297ffe7,种子,"孢子/菌丝/子实体,菌丝,菌丝/子实体","不可见,光学显微镜可见",
66a979a9-8477-49d9-a420-24141297ffe7,种苗;组培苗,,,
66a979a9-8477-49d9-a420-24141297ffe7,叶,孢子/菌丝,不可见,
66a979a9-8477-49d9-a420-24141297ffe7,茎;枝;芽,菌丝/子实体,裸眼可见,
66a979a9-8477-49d9-a420-24141297ffe7,花,,,
66a979a9-8477-49d9-a420-24141297ffe7,果实（包括果柄）,"孢子/菌丝,菌丝","光学显微镜可见,裸眼可见",
66a979a9-8477-49d9-a420-24141297ffe7,根,菌丝/子实体,不可见,
63fd525a-58c9-4b9e-88e3-1a255721d7f6,种子,菌丝/子实体,光学显微镜可见,
63fd525a-58c9-4b9e-88e3-1a255721d7f6,叶,菌丝/子实体,光学显微镜可见,
63fd525a-58c9-4b9e-88e3-1a255721d7f6,茎;枝;芽,菌丝/子实体,光学显微镜可见,
63fd525a-58c9-4b9e-88e3-1a255721d7f6,花,菌丝/子实体,光学显微镜可见,
63fd525a-58c9-4b9e-88e3-1a255721d7f6,果实（包括果柄）,菌丝/子实体,光学显微镜可见,
bdeea1e0-2284-4a77-9734-8467d3a313aa,叶,,,
bdeea1e0-2284-4a77-9734-8467d3a313aa,全株,,,
